ID,SONG,ALBUM,CHUNK_ID,CHUNK
191,Love Story (Taylor's Version),Fearless (Taylor's Version),1,"See the lights, see the party, the ball gowns
See you make your way through the crowd
And say, ""Hello""
Little did I know"
192,Love Story (Taylor's Version),Fearless (Taylor's Version),2,"That you were Romeo, you were throwing pebbles
And my daddy said, ""Stay away from Juliet""
And I was crying on the staircase
Begging you, ""Please don't go,"" and I said"
193,Love Story (Taylor's Version),Fearless (Taylor's Version),3,"Romeo, take me somewhere we can be alone
I'll be waiting, all there's left to do is run
You'll be the prince and I'll be the princess
It's a love story, baby, just say, ""Yes"""
194,Love Story (Taylor's Version),Fearless (Taylor's Version),4,"So I sneak out to the garden to see you
We keep quiet 'cause we're dead if they knew
So close your eyes
Escape this town for a little while, oh, oh"
195,Love Story (Taylor's Version),Fearless (Taylor's Version),5,"'Cause you were Romeo, I was a scarlet letter
And my daddy said, ""Stay away from Juliet""
But you were everything to me
I was begging you, ""Please don't go,"" and I said"
196,Love Story (Taylor's Version),Fearless (Taylor's Version),6,"Romeo, take me somewhere we can be alone
I'll be waiting, all there's left to do is run
You'll be the prince and I'll be the princess
It's a love story, baby, just say, ""Yes"""
197,Love Story (Taylor's Version),Fearless (Taylor's Version),7,"Romeo, save me, they're trying to tell me how to feel
This love is difficult, but it's real
Don't be afraid, we'll make it out of this mess
It's a love story, baby, just say, ""Yes"""
198,Love Story (Taylor's Version),Fearless (Taylor's Version),8,"Oh, oh
But I got tired of waiting
Wondering if you were ever coming around
My faith in you was fading"
199,Love Story (Taylor's Version),Fearless (Taylor's Version),9,"When I met you on the outskirts of town
And I said, ""Romeo, save me, I've been feeling so alone
I keep waiting for you, but you never come
Is this in my head? I don't know what to think"""
200,Love Story (Taylor's Version),Fearless (Taylor's Version),10,"He knelt to the ground and pulled out a ring, and said
""Marry me, Juliet, you'll never have to be alone
I love you and that's all I really know
I talked to your dad, go pick out a white dress"
201,Love Story (Taylor's Version),Fearless (Taylor's Version),11,"It's a love story, baby, just say, 'Yes'""
Oh, oh, oh
Oh, oh, oh
'Cause we were both young when I first saw you"
202,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),0,"Mmm, mmm
Mmm, mmm
Mmm, yeah
Hey Stephen, I know looks can be deceivin'"
203,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),1,"But I know I saw a light in you
And as we walked, we were talkin'
I didn't say half the things I wanted to
Of all the girls tossing rocks at your window"
204,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),2,"I'll be the one waiting there even when it's cold
Hey Stephen, boy, you might have me believin'
I don't always have to be alone
'Cause I can't help it if you look like an angel"
205,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),3,"Can't help it if I wanna kiss you in the rain, so
Come feel this magic I've been feelin' since I met you
Can't help it if there's no one else
Mmm, I can't help myself"
206,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),4,"Mm, mmm
Oh-woah, mmm
Hey Stephen, I've been holdin' back this feelin'
So I've got some things to say to you, huh"
207,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),5,"I've seen it all, so I thought
But I never seen nobody shine the way you do
The way you walk, way you talk, way you say my name
It's beautiful, wonderful, don't you ever change"
208,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),6,"Hey Stephen, why are people always leavin'?
I think you and I should stay the same
'Cause I can't help it if you look like an angel
Can't help it if I wanna kiss you in the rain, so"
209,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),7,"Come feel this magic I've been feelin' since I met you
Can't help it if there's no one else
Mmm, I can't help myself
Mmm, mmm"
210,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),8,"They're dimming the street lights
You're perfect for me
Why aren't you here tonight?
I'm waitin' alone now"
211,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),9,"So come on and come out
And pull me near
And shine, shine, shine
Hey Stephen, I could give you fifty reasons"
212,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),10,"Why I should be the one you choose
All those other girls, well, they're beautiful
But would they write a song for you? Haha
I can't help it if you look like an angel"
213,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),11,"Can't help it if I wanna kiss you in the rain, so
Come feel this magic I've been feelin' since I met you
Can't help it if there's no one else
Mmm, I can't help myself"
214,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),12,"If you look like an angel
Can't help it if I wanna kiss you in the rain, so
Come feel this magic I've been feelin' since I met you
Can't help it if there's no one else"
215,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),13,"Mmm, I can't help myself
Oh-oh, myself
Mmm, I can't help myself
I can't help myself, oh-oh-oh"
216,Hey Stephen (Taylor's Version),Fearless (Taylor's Version),14,"Mmm, mmm
Mmm, mmm, mmm"
217,White Horse (Taylor's Version),Fearless (Taylor's Version),0,"Say you're sorry, that face of an angel
Comes out just when you need it to
As I paced back and forth all this time
'Cause I honestly believed in you"
218,White Horse (Taylor's Version),Fearless (Taylor's Version),1,"Holdin' on, the days drag on
Stupid girl, I shoulda known, I shoulda known
That I'm not a princess, this ain't a fairytale
I'm not the one you'll sweep off her feet, lead her up the stairwell"
219,White Horse (Taylor's Version),Fearless (Taylor's Version),2,"This ain't Hollywood, this is a small town
I was a dreamer before you went and let me down
Now it's too late for you and your white horse
To come around"
220,White Horse (Taylor's Version),Fearless (Taylor's Version),3,"Maybe I was naive, got lost in your eyes
And never really had a chance
Well, my mistake, I didn't know to be in love
You had to fight to have the upper hand"
221,White Horse (Taylor's Version),Fearless (Taylor's Version),4,"I had so many dreams about you and me
Happy endings, well now I know
That I'm not a princess, this ain't a fairytale
I'm not the one you'll sweep off her feet, lead her up the stairwell"
222,White Horse (Taylor's Version),Fearless (Taylor's Version),5,"This ain't Hollywood, this is a small town
I was a dreamer before you went and let me down
Now it's too late for you and your white horse
To come around"
223,White Horse (Taylor's Version),Fearless (Taylor's Version),6,"And there you are on your knees
Beggin' for forgiveness, beggin' for me
Just like I always wanted
But I'm so sorry"
224,White Horse (Taylor's Version),Fearless (Taylor's Version),7,"'Cause I'm not your princess, this ain't our fairytale
I'm gonna find someone someday
Who might actually treat me well
This is a big world, that was a small town"
225,White Horse (Taylor's Version),Fearless (Taylor's Version),8,"There in my rearview mirror disappearing now
And it's too late for you and your white horse
Now it's too late for you and your white horse
To catch me now"
226,White Horse (Taylor's Version),Fearless (Taylor's Version),9,"Oh, woah, woah, woah
Try and catch me now, oh
It's too late to catch me now"
227,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),0,"You're on the phone with your girlfriend, she's upset
She's goin' off about something that you said
'Cause she doesn't get your humor like I do
I'm in my room, it's a typical Tuesday night"
228,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),1,"I'm listening to the kind of music she doesn't like
And she'll never know your story like I do
'Cause she wears short skirts, I wear T-shirts
She's Cheer Captain and I'm on the bleachers"
229,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),2,"Dreaming 'bout the day when you wake up and find
That what you're lookin' for has been here the whole time
If you could see that I'm the one who understands you
Been here all along, so why can't you see?"
230,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),3,"You belong with me, you belong with me
Walking the streets with you and your worn-out jeans
I can't help thinking this is how it ought to be
Laughin' on a park bench, thinking to myself"
231,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),4,"""Hey, isn't this easy?""
And you've got a smile that could light up this whole town
I haven't seen it in a while since she brought you down
You say you're fine, I know you better than that"
232,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),5,"Hey, what you doin' with a girl like that?
She wears high heels, I wear sneakers
She's Cheer Captain and I'm on the bleachers
Dreaming about the day when you wake up and find"
233,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),6,"That what you're lookin' for has been here the whole time
If you could see that I'm the one who understands you
Been here all along, so why can't you see?
You belong with me"
234,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),7,"Standin' by and waitin' at your back door
All this time, how could you not know, baby?
You belong with me, you belong with me
Oh, I remember you"
235,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),8,"Driving to my house in the middle of the night
I'm the one who makes you laugh when you know you're 'bout to cry
I know your favorite songs and you tell me 'bout your dreams
Think I know where you belong, think I know it's with me"
236,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),9,"Can't you see that I'm the one who understands you?
Been here all along, so why can't you see? (Ah)
You belong with me
Standin' by and waitin' at your back door"
237,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),10,"All this time, how could you not know, baby?
You belong with me, you belong with me
You belong with me
Have you ever thought, just maybe you belong with me?"
238,You Belong With Me (Taylor's Version),Fearless (Taylor's Version),11,You belong with me
239,Breathe (Taylor's Version),Fearless (Taylor's Version),0,"I see your face in my mind as I drive away
'Cause none of us thought it was gonna end that way
People are people and sometimes we change our minds
But it's killin' me to see you go after all this time"
240,Breathe (Taylor's Version),Fearless (Taylor's Version),1,"Mm, mmm
Mm, mmm
The music starts playin' like the end of a sad movie
It's the kind of endin' you don't really wanna see"
241,Breathe (Taylor's Version),Fearless (Taylor's Version),2,"'Cause it's tragedy and it'll only bring you down
Now I don't know what to be without you around
And we know it's never simple, never easy
Never a clean break, no one here to save me"
